,x,y,sig_xx,sig_xy,sig_yy,sig_nn,sig_nt,f_y,shape_deriv,C
0,0.0,0.01,1.2163472807458142,3.1049432542983304e-05,0.024901277962783356,0.024901277962783963,3.104943254288616e-05,0.02490127796278366,-0.0,0.03328144332801299
1,0.007129524987038337,0.009997491741717768,1.2162922138071155,0.0017208262514167387,0.024720931826113464,0.0247191001763687,0.0008824388917708902,0.02471971493906088,-0.0007035970791496613,0.0721686829233923
2,0.01258064459049757,0.00999219056738478,1.2161607101249556,0.003051583456717926,0.02478241414624135,0.02477667388513254,0.0015726748372853093,0.0247786070131059,-0.0012413366137503815,0.10867705905615978
3,0.01872173241756402,0.009982708334120727,1.2160353647060287,0.004459501432569133,0.024837212957712268,0.024824804640677454,0.002259697931575499,0.024828935278446214,-0.001846695775537308,0.09520365450394132
4,0.02429919625640796,0.009970876572043954,1.215713840767816,0.005790702318724183,0.02475538581985835,0.02473447452041593,0.0029372278062959915,0.02474144082955011,-0.0023959059295888267,0.10397639053220797
5,0.03017238705920286,0.009955108531615313,1.2153156255754742,0.007207423583916382,0.02474092209874073,0.024708586999636257,0.003667227580951715,0.024719381996941143,-0.0029734378356353294,0.09234448101502024
6,0.03612352734296466,0.0099356743715591,1.2148274313127576,0.008601226316055933,0.02463887275599083,0.024592737524961862,0.004366845722344794,0.024608117295181198,-0.003557601400359738,0.10283261798581819
7,0.04164979236492252,0.009914517792428084,1.214371976537124,0.009933615768703765,0.024624922510415818,0.024563478158974698,0.005056650147838505,0.024583998593596147,-0.004098950081164251,0.09555120428757861
8,0.04780928449023854,0.009887415768096998,1.2137019325417029,0.01130915125139356,0.02445713227443361,0.02437708853411598,0.005718294593602684,0.02440369983373339,-0.004700865965988459,0.09732224211621515
9,0.05327287671237849,0.009860276931383746,1.2132185907546795,0.012607620267644672,0.0245032204696353,0.02440381998692838,0.006386182486358345,0.024436906236769137,-0.005233311330788467,0.1001358701438505
10,0.0593436395885565,0.009826715421083503,1.2125423122991574,0.013994319236197622,0.02449145328773445,0.02436876164712176,0.007075451124973964,0.024409548950385815,-0.005823112402289956,0.09205969734382785
11,0.06505608699933,0.009791870631895848,1.2116217955735507,0.015315777760673043,0.024278881787756397,0.02413184781357193,0.00774413856348684,0.024180734231157987,-0.006376171225881145,0.10272408534674528
12,0.07077243060783153,0.009753845329312128,1.210907845135074,0.016632771315528126,0.024360891191947964,0.02418739429570356,0.00841170414979085,0.02424508504468997,-0.0069275516341593645,0.09133567342212674
13,0.07684085351634186,0.009710036052663748,1.2098099706046082,0.018011062492581394,0.02407324359924991,0.023869596516556117,0.009104124047885022,0.023937297424677623,-0.0075104437632170125,0.09866590725399661
14,0.08230528612367993,0.009667566921662384,1.2090119651422626,0.019269367125294305,0.024166804144082236,0.023933694689493152,0.009749644103154577,0.024011238794904098,-0.008032990985898693,0.09509313025342718
15,0.08846525752759338,0.009616276826848907,1.2078868210842644,0.020650140131875088,0.024042095146097238,0.023774088139075885,0.010444030732095206,0.02386322098126265,-0.008619204201507275,0.09272445934660055
16,0.09398926586603956,0.0095672187064786,1.2068108547762901,0.021908660187588785,0.02399251405621792,0.023690813259818075,0.011092390745575673,0.023791227436887594,-0.009142157274579295,0.09896169085121272
17,0.09994377871281757,0.009511110804477986,1.2056407323102734,0.023244215199692282,0.023948026844636823,0.02360824108017937,0.011775216626575173,0.023721376805098178,-0.009702777802107978,0.08822384024179938
18,0.10581288515308,0.0094525506333555,1.2043728852243663,0.024605212546768528,0.02380275001409956,0.023422365884971857,0.012498065835530436,0.02354925896938378,-0.010252035604003154,0.09858984756322609
19,0.1113930001121819,0.009393893683773193,1.203059720254145,0.025847136874273376,0.023718915805193672,0.023298985567244468,0.013139911664720724,0.023439156198911643,-0.010771018977551469,0.08952132987919574
20,0.1175326299024069,0.009326020378011352,1.2015805647226567,0.027167367737377098,0.0235829271642366,0.023118365743214936,0.013805716062525425,0.023273401940582087,-0.011338209868876252,0.0928262623668647
